date,fuel_region_id,pricing_hub,interpretation,fuel_price_usd_per_mmbtu,distinct_prices_within_day,raw_hour_rows,source_archives
2024-09-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.12,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.2,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.2,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.2,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-10-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.08,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.38,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.52,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.28,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.11,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.11,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.11,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.26,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.0,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.64,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.97,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.97,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.97,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.96,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.97,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.03,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.76,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.28,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.28,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.28,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.27,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.62,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.11,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.85,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.92,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.92,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.92,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.28,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.62,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-10-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.06,1,24,CAISO_PRC_FUEL_2024_10.zip
2024-11-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.75,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.91,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.91,1,25,CAISO_PRC_FUEL_2024_11.zip
2024-11-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.91,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.12,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.86,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.3,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.98,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.98,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.98,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.96,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.23,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.24,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.25,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.83,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.83,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.83,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.51,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.39,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.63,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.0,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.64,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.64,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.64,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.86,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.9,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-11-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2024_11.zip
2024-12-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.53,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.12,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.12,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.12,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.35,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.29,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.47,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.53,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.34,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.34,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.34,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.3,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.27,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.15,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.15,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.15,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.93,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.0,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.0,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.38,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.38,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.38,1,24,CAISO_PRC_FUEL_2024_12.zip
2024-12-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.26,1,24,CAISO_PRC_FUEL_2024_12.zip
2025-01-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.43,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.45,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.45,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.45,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.32,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.67,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.3,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.27,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.62,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.62,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.62,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.33,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.28,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.19,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.05,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,9.86,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,9.86,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,9.86,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,9.9,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.75,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.55,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.88,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.77,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.77,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.77,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.68,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.39,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.33,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-01-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2025_01.zip
2025-02-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.92,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.92,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.92,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.16,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.19,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.28,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.28,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.28,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.37,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.58,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.65,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.76,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.08,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.08,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.08,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.08,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.93,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.24,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.02,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.78,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.78,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.78,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.41,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.64,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.74,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-02-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.79,1,24,CAISO_PRC_FUEL_2025_02.zip
2025-03-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.24,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.31,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.7,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.83,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.78,1,24,CAISO_PRC_FUEL_2025_03.zip
